transaction_id,product_id,quantity,product_name,category,cost_price,selling_price,customer_id,transaction_date,revenue,profit,month
101,7,2,Rice,Grocery,1.05,1.32,446,12/3/2024,2.64,0.54,2024-12
101,3,1,Feta Cheese,Dairy,7.45,10.5,446,12/3/2024,10.5,3.05,2024-12
101,13,2,Butter,Dairy,8.41,11.82,446,12/3/2024,23.64,6.82,2024-12
102,14,2,Juice,Beverages,2.52,3.62,484,3/2/2024,7.24,2.2,2024-03
102,4,1,Yogurt,Dairy,6.19,8.5,484,3/2/2024,8.5,2.31,2024-03
102,15,1,Soft Drinks,Beverages,2.23,2.72,484,3/2/2024,2.72,0.49,2024-03
102,7,1,Rice,Grocery,1.05,1.32,484,3/2/2024,1.32,0.27,2024-03
103,13,2,Butter,Dairy,8.41,11.82,270,5/24/2024,23.64,6.82,2024-05
103,9,3,Eggs,Dairy,6.21,8.36,270,5/24/2024,25.08,6.45,2024-05
103,12,1,Sugar,Grocery,9.71,12.43,270,5/24/2024,12.43,2.72,2024-05
104,8,1,Chicken,Meat,8.73,11.5,351,8/3/2024,11.5,2.77,2024-08
105,6,2,Pasta,Grocery,1.98,2.86,304,1/3/2024,5.72,1.76,2024-01
105,12,1,Sugar,Grocery,9.71,12.43,304,1/3/2024,12.43,2.72,2024-01
105,13,1,Butter,Dairy,8.41,11.82,304,1/3/2024,11.82,3.41,2024-01
105,15,1,Soft Drinks,Beverages,2.23,2.72,304,1/3/2024,2.72,0.49,2024-01
105,6,1,Pasta,Grocery,1.98,2.86,304,1/3/2024,2.86,0.88,2024-01
106,12,1,Sugar,Grocery,9.71,12.43,271,6/8/2024,12.43,2.72,2024-06
106,4,3,Yogurt,Dairy,6.19,8.5,271,6/8/2024,25.5,6.93,2024-06
106,3,1,Feta Cheese,Dairy,7.45,10.5,271,6/8/2024,10.5,3.05,2024-06
107,15,1,Soft Drinks,Beverages,2.23,2.72,456,8/14/2024,2.72,0.49,2024-08
107,1,2,Milk,Dairy,4.06,5.17,456,8/14/2024,10.34,2.22,2024-08
108,5,2,Olive Oil,Grocery,1.98,2.61,462,9/25/2024,5.22,1.26,2024-09
109,7,1,Rice,Grocery,1.05,1.32,215,4/29/2024,1.32,0.27,2024-04
109,11,2,Coffee,Beverages,0.7,1.06,215,4/29/2024,2.12,0.72,2024-04
109,8,2,Chicken,Meat,8.73,11.5,215,4/29/2024,23,5.54,2024-04
110,8,1,Chicken,Meat,8.73,11.5,252,3/29/2024,11.5,2.77,2024-03
110,8,2,Chicken,Meat,8.73,11.5,252,3/29/2024,23,5.54,2024-03
110,12,2,Sugar,Grocery,9.71,12.43,252,3/29/2024,24.86,5.44,2024-03
110,8,2,Chicken,Meat,8.73,11.5,252,3/29/2024,23,5.54,2024-03
111,2,1,Bread,Bakery,9.53,12.6,190,11/24/2024,12.6,3.07,2024-11
111,9,3,Eggs,Dairy,6.21,8.36,190,11/24/2024,25.08,6.45,2024-11
111,6,3,Pasta,Grocery,1.98,2.86,190,11/24/2024,8.58,2.64,2024-11
111,1,1,Milk,Dairy,4.06,5.17,190,11/24/2024,5.17,1.11,2024-11
112,5,1,Olive Oil,Grocery,1.98,2.61,296,3/8/2024,2.61,0.63,2024-03
113,13,1,Butter,Dairy,8.41,11.82,213,12/22/2024,11.82,3.41,2024-12
113,14,3,Juice,Beverages,2.52,3.62,213,12/22/2024,10.86,3.3,2024-12
113,13,2,Butter,Dairy,8.41,11.82,213,12/22/2024,23.64,6.82,2024-12
113,2,3,Bread,Bakery,9.53,12.6,213,12/22/2024,37.8,9.21,2024-12
114,15,1,Soft Drinks,Beverages,2.23,2.72,208,4/7/2024,2.72,0.49,2024-04
114,2,2,Bread,Bakery,9.53,12.6,208,4/7/2024,25.2,6.14,2024-04
114,8,2,Chicken,Meat,8.73,11.5,208,4/7/2024,23,5.54,2024-04
114,2,3,Bread,Bakery,9.53,12.6,208,4/7/2024,37.8,9.21,2024-04
114,13,1,Butter,Dairy,8.41,11.82,208,4/7/2024,11.82,3.41,2024-04
115,6,1,Pasta,Grocery,1.98,2.86,237,9/23/2024,2.86,0.88,2024-09
116,15,1,Soft Drinks,Beverages,2.23,2.72,338,4/14/2024,2.72,0.49,2024-04
116,11,1,Coffee,Beverages,0.7,1.06,338,4/14/2024,1.06,0.36,2024-04
117,15,1,Soft Drinks,Beverages,2.23,2.72,367,11/18/2024,2.72,0.49,2024-11
117,6,3,Pasta,Grocery,1.98,2.86,367,11/18/2024,8.58,2.64,2024-11
118,1,1,Milk,Dairy,4.06,5.17,53,5/2/2024,5.17,1.11,2024-05
118,1,2,Milk,Dairy,4.06,5.17,53,5/2/2024,10.34,2.22,2024-05
118,9,3,Eggs,Dairy,6.21,8.36,53,5/2/2024,25.08,6.45,2024-05
119,5,3,Olive Oil,Grocery,1.98,2.61,280,1/29/2024,7.83,1.89,2024-01
120,1,1,Milk,Dairy,4.06,5.17,410,5/16/2024,5.17,1.11,2024-05
120,15,1,Soft Drinks,Beverages,2.23,2.72,410,5/16/2024,2.72,0.49,2024-05
120,6,3,Pasta,Grocery,1.98,2.86,410,5/16/2024,8.58,2.64,2024-05
120,5,3,Olive Oil,Grocery,1.98,2.61,410,5/16/2024,7.83,1.89,2024-05
121,5,1,Olive Oil,Grocery,1.98,2.61,217,7/13/2024,2.61,0.63,2024-07
121,10,2,Apples,Fruits,7.23,9.99,217,7/13/2024,19.98,5.52,2024-07
121,3,1,Feta Cheese,Dairy,7.45,10.5,217,7/13/2024,10.5,3.05,2024-07
121,5,2,Olive Oil,Grocery,1.98,2.61,217,7/13/2024,5.22,1.26,2024-07
121,9,2,Eggs,Dairy,6.21,8.36,217,7/13/2024,16.72,4.3,2024-07
122,3,1,Feta Cheese,Dairy,7.45,10.5,252,8/13/2024,10.5,3.05,2024-08
123,4,2,Yogurt,Dairy,6.19,8.5,188,11/27/2024,17,4.62,2024-11
123,1,1,Milk,Dairy,4.06,5.17,188,11/27/2024,5.17,1.11,2024-11
123,8,2,Chicken,Meat,8.73,11.5,188,11/27/2024,23,5.54,2024-11
123,12,3,Sugar,Grocery,9.71,12.43,188,11/27/2024,37.29,8.16,2024-11
123,8,3,Chicken,Meat,8.73,11.5,188,11/27/2024,34.5,8.31,2024-11
124,10,2,Apples,Fruits,7.23,9.99,380,6/18/2024,19.98,5.52,2024-06
124,6,2,Pasta,Grocery,1.98,2.86,380,6/18/2024,5.72,1.76,2024-06
125,11,2,Coffee,Beverages,0.7,1.06,493,1/9/2024,2.12,0.72,2024-01
125,12,1,Sugar,Grocery,9.71,12.43,493,1/9/2024,12.43,2.72,2024-01
125,6,1,Pasta,Grocery,1.98,2.86,493,1/9/2024,2.86,0.88,2024-01
126,9,1,Eggs,Dairy,6.21,8.36,41,2/9/2024,8.36,2.15,2024-02
126,15,3,Soft Drinks,Beverages,2.23,2.72,41,2/9/2024,8.16,1.47,2024-02
126,7,3,Rice,Grocery,1.05,1.32,41,2/9/2024,3.96,0.81,2024-02
127,5,2,Olive Oil,Grocery,1.98,2.61,157,1/25/2024,5.22,1.26,2024-01
127,2,3,Bread,Bakery,9.53,12.6,157,1/25/2024,37.8,9.21,2024-01
127,3,3,Feta Cheese,Dairy,7.45,10.5,157,1/25/2024,31.5,9.15,2024-01
127,6,2,Pasta,Grocery,1.98,2.86,157,1/25/2024,5.72,1.76,2024-01
127,6,2,Pasta,Grocery,1.98,2.86,157,1/25/2024,5.72,1.76,2024-01
128,2,2,Bread,Bakery,9.53,12.6,15,9/17/2024,25.2,6.14,2024-09
128,15,3,Soft Drinks,Beverages,2.23,2.72,15,9/17/2024,8.16,1.47,2024-09
129,15,2,Soft Drinks,Beverages,2.23,2.72,301,8/13/2024,5.44,0.98,2024-08
129,4,1,Yogurt,Dairy,6.19,8.5,301,8/13/2024,8.5,2.31,2024-08
129,6,1,Pasta,Grocery,1.98,2.86,301,8/13/2024,2.86,0.88,2024-08
130,14,3,Juice,Beverages,2.52,3.62,65,5/3/2024,10.86,3.3,2024-05
130,10,3,Apples,Fruits,7.23,9.99,65,5/3/2024,29.97,8.28,2024-05
130,1,1,Milk,Dairy,4.06,5.17,65,5/3/2024,5.17,1.11,2024-05
130,13,2,Butter,Dairy,8.41,11.82,65,5/3/2024,23.64,6.82,2024-05
131,10,1,Apples,Fruits,7.23,9.99,345,2/7/2024,9.99,2.76,2024-02
132,4,1,Yogurt,Dairy,6.19,8.5,327,11/23/2024,8.5,2.31,2024-11
132,2,2,Bread,Bakery,9.53,12.6,327,11/23/2024,25.2,6.14,2024-11
132,5,2,Olive Oil,Grocery,1.98,2.61,327,11/23/2024,5.22,1.26,2024-11
132,13,2,Butter,Dairy,8.41,11.82,327,11/23/2024,23.64,6.82,2024-11
133,11,3,Coffee,Beverages,0.7,1.06,9,9/7/2024,3.18,1.08,2024-09
133,3,3,Feta Cheese,Dairy,7.45,10.5,9,9/7/2024,31.5,9.15,2024-09
133,9,3,Eggs,Dairy,6.21,8.36,9,9/7/2024,25.08,6.45,2024-09
134,6,1,Pasta,Grocery,1.98,2.86,344,6/24/2024,2.86,0.88,2024-06
134,3,3,Feta Cheese,Dairy,7.45,10.5,344,6/24/2024,31.5,9.15,2024-06
134,11,1,Coffee,Beverages,0.7,1.06,344,6/24/2024,1.06,0.36,2024-06
135,13,2,Butter,Dairy,8.41,11.82,129,3/30/2024,23.64,6.82,2024-03
135,3,3,Feta Cheese,Dairy,7.45,10.5,129,3/30/2024,31.5,9.15,2024-03
136,5,2,Olive Oil,Grocery,1.98,2.61,492,2/6/2024,5.22,1.26,2024-02
136,12,2,Sugar,Grocery,9.71,12.43,492,2/6/2024,24.86,5.44,2024-02
136,13,2,Butter,Dairy,8.41,11.82,492,2/6/2024,23.64,6.82,2024-02
136,5,2,Olive Oil,Grocery,1.98,2.61,492,2/6/2024,5.22,1.26,2024-02
136,1,1,Milk,Dairy,4.06,5.17,492,2/6/2024,5.17,1.11,2024-02
137,12,2,Sugar,Grocery,9.71,12.43,136,11/11/2024,24.86,5.44,2024-11
138,1,2,Milk,Dairy,4.06,5.17,472,6/24/2024,10.34,2.22,2024-06
138,10,1,Apples,Fruits,7.23,9.99,472,6/24/2024,9.99,2.76,2024-06
139,9,2,Eggs,Dairy,6.21,8.36,63,10/10/2024,16.72,4.3,2024-10
139,9,3,Eggs,Dairy,6.21,8.36,63,10/10/2024,25.08,6.45,2024-10
139,9,2,Eggs,Dairy,6.21,8.36,63,10/10/2024,16.72,4.3,2024-10
140,15,1,Soft Drinks,Beverages,2.23,2.72,139,3/21/2024,2.72,0.49,2024-03
140,1,2,Milk,Dairy,4.06,5.17,139,3/21/2024,10.34,2.22,2024-03
140,4,1,Yogurt,Dairy,6.19,8.5,139,3/21/2024,8.5,2.31,2024-03
141,3,1,Feta Cheese,Dairy,7.45,10.5,499,4/23/2024,10.5,3.05,2024-04
142,15,3,Soft Drinks,Beverages,2.23,2.72,81,2/9/2024,8.16,1.47,2024-02
142,15,2,Soft Drinks,Beverages,2.23,2.72,81,2/9/2024,5.44,0.98,2024-02
142,14,2,Juice,Beverages,2.52,3.62,81,2/9/2024,7.24,2.2,2024-02
142,12,3,Sugar,Grocery,9.71,12.43,81,2/9/2024,37.29,8.16,2024-02
143,13,2,Butter,Dairy,8.41,11.82,392,10/27/2024,23.64,6.82,2024-10
143,14,3,Juice,Beverages,2.52,3.62,392,10/27/2024,10.86,3.3,2024-10
144,7,3,Rice,Grocery,1.05,1.32,163,8/11/2024,3.96,0.81,2024-08
144,15,3,Soft Drinks,Beverages,2.23,2.72,163,8/11/2024,8.16,1.47,2024-08
144,14,3,Juice,Beverages,2.52,3.62,163,8/11/2024,10.86,3.3,2024-08
145,13,2,Butter,Dairy,8.41,11.82,419,11/13/2024,23.64,6.82,2024-11
145,10,2,Apples,Fruits,7.23,9.99,419,11/13/2024,19.98,5.52,2024-11
145,3,3,Feta Cheese,Dairy,7.45,10.5,419,11/13/2024,31.5,9.15,2024-11
145,15,1,Soft Drinks,Beverages,2.23,2.72,419,11/13/2024,2.72,0.49,2024-11
146,12,2,Sugar,Grocery,9.71,12.43,289,12/14/2024,24.86,5.44,2024-12
146,7,1,Rice,Grocery,1.05,1.32,289,12/14/2024,1.32,0.27,2024-12
146,1,3,Milk,Dairy,4.06,5.17,289,12/14/2024,15.51,3.33,2024-12
146,6,2,Pasta,Grocery,1.98,2.86,289,12/14/2024,5.72,1.76,2024-12
146,14,1,Juice,Beverages,2.52,3.62,289,12/14/2024,3.62,1.1,2024-12
147,13,1,Butter,Dairy,8.41,11.82,379,4/24/2024,11.82,3.41,2024-04
148,10,3,Apples,Fruits,7.23,9.99,261,7/4/2024,29.97,8.28,2024-07
148,9,1,Eggs,Dairy,6.21,8.36,261,7/4/2024,8.36,2.15,2024-07
148,2,3,Bread,Bakery,9.53,12.6,261,7/4/2024,37.8,9.21,2024-07
148,4,3,Yogurt,Dairy,6.19,8.5,261,7/4/2024,25.5,6.93,2024-07
149,15,1,Soft Drinks,Beverages,2.23,2.72,490,11/18/2024,2.72,0.49,2024-11
149,12,3,Sugar,Grocery,9.71,12.43,490,11/18/2024,37.29,8.16,2024-11
150,9,1,Eggs,Dairy,6.21,8.36,231,2/25/2024,8.36,2.15,2024-02
150,6,2,Pasta,Grocery,1.98,2.86,231,2/25/2024,5.72,1.76,2024-02
151,11,3,Coffee,Beverages,0.7,1.06,41,2/9/2024,3.18,1.08,2024-02
151,13,2,Butter,Dairy,8.41,11.82,41,2/9/2024,23.64,6.82,2024-02
152,9,1,Eggs,Dairy,6.21,8.36,28,12/19/2024,8.36,2.15,2024-12
152,5,2,Olive Oil,Grocery,1.98,2.61,28,12/19/2024,5.22,1.26,2024-12
152,5,2,Olive Oil,Grocery,1.98,2.61,28,12/19/2024,5.22,1.26,2024-12
152,6,3,Pasta,Grocery,1.98,2.86,28,12/19/2024,8.58,2.64,2024-12
152,4,2,Yogurt,Dairy,6.19,8.5,28,12/19/2024,17,4.62,2024-12
153,14,2,Juice,Beverages,2.52,3.62,135,2/9/2024,7.24,2.2,2024-02
153,14,3,Juice,Beverages,2.52,3.62,135,2/9/2024,10.86,3.3,2024-02
153,8,3,Chicken,Meat,8.73,11.5,135,2/9/2024,34.5,8.31,2024-02
154,7,3,Rice,Grocery,1.05,1.32,201,12/12/2024,3.96,0.81,2024-12
155,15,1,Soft Drinks,Beverages,2.23,2.72,328,8/24/2024,2.72,0.49,2024-08
155,4,3,Yogurt,Dairy,6.19,8.5,328,8/24/2024,25.5,6.93,2024-08
155,6,2,Pasta,Grocery,1.98,2.86,328,8/24/2024,5.72,1.76,2024-08
156,12,3,Sugar,Grocery,9.71,12.43,268,10/15/2024,37.29,8.16,2024-10
156,4,3,Yogurt,Dairy,6.19,8.5,268,10/15/2024,25.5,6.93,2024-10
156,6,2,Pasta,Grocery,1.98,2.86,268,10/15/2024,5.72,1.76,2024-10
156,1,2,Milk,Dairy,4.06,5.17,268,10/15/2024,10.34,2.22,2024-10
157,14,1,Juice,Beverages,2.52,3.62,418,9/18/2024,3.62,1.1,2024-09
157,2,3,Bread,Bakery,9.53,12.6,418,9/18/2024,37.8,9.21,2024-09
157,11,2,Coffee,Beverages,0.7,1.06,418,9/18/2024,2.12,0.72,2024-09
158,13,1,Butter,Dairy,8.41,11.82,33,8/3/2024,11.82,3.41,2024-08
158,6,2,Pasta,Grocery,1.98,2.86,33,8/3/2024,5.72,1.76,2024-08
158,6,3,Pasta,Grocery,1.98,2.86,33,8/3/2024,8.58,2.64,2024-08
159,1,1,Milk,Dairy,4.06,5.17,48,5/26/2024,5.17,1.11,2024-05
159,12,3,Sugar,Grocery,9.71,12.43,48,5/26/2024,37.29,8.16,2024-05
159,1,2,Milk,Dairy,4.06,5.17,48,5/26/2024,10.34,2.22,2024-05
159,14,2,Juice,Beverages,2.52,3.62,48,5/26/2024,7.24,2.2,2024-05
160,14,3,Juice,Beverages,2.52,3.62,407,12/1/2024,10.86,3.3,2024-12
160,15,1,Soft Drinks,Beverages,2.23,2.72,407,12/1/2024,2.72,0.49,2024-12
160,11,3,Coffee,Beverages,0.7,1.06,407,12/1/2024,3.18,1.08,2024-12
160,1,2,Milk,Dairy,4.06,5.17,407,12/1/2024,10.34,2.22,2024-12
160,2,2,Bread,Bakery,9.53,12.6,407,12/1/2024,25.2,6.14,2024-12
161,7,2,Rice,Grocery,1.05,1.32,62,6/16/2024,2.64,0.54,2024-06
161,12,2,Sugar,Grocery,9.71,12.43,62,6/16/2024,24.86,5.44,2024-06
161,13,2,Butter,Dairy,8.41,11.82,62,6/16/2024,23.64,6.82,2024-06
161,4,1,Yogurt,Dairy,6.19,8.5,62,6/16/2024,8.5,2.31,2024-06
161,15,1,Soft Drinks,Beverages,2.23,2.72,62,6/16/2024,2.72,0.49,2024-06
162,1,1,Milk,Dairy,4.06,5.17,216,4/1/2024,5.17,1.11,2024-04
163,15,2,Soft Drinks,Beverages,2.23,2.72,293,12/18/2024,5.44,0.98,2024-12
163,7,3,Rice,Grocery,1.05,1.32,293,12/18/2024,3.96,0.81,2024-12
163,14,3,Juice,Beverages,2.52,3.62,293,12/18/2024,10.86,3.3,2024-12
164,5,2,Olive Oil,Grocery,1.98,2.61,99,2/28/2024,5.22,1.26,2024-02
165,12,2,Sugar,Grocery,9.71,12.43,172,2/28/2024,24.86,5.44,2024-02
165,14,1,Juice,Beverages,2.52,3.62,172,2/28/2024,3.62,1.1,2024-02
165,8,3,Chicken,Meat,8.73,11.5,172,2/28/2024,34.5,8.31,2024-02
165,9,2,Eggs,Dairy,6.21,8.36,172,2/28/2024,16.72,4.3,2024-02
166,3,3,Feta Cheese,Dairy,7.45,10.5,360,10/30/2024,31.5,9.15,2024-10
166,1,2,Milk,Dairy,4.06,5.17,360,10/30/2024,10.34,2.22,2024-10
166,12,1,Sugar,Grocery,9.71,12.43,360,10/30/2024,12.43,2.72,2024-10
166,8,3,Chicken,Meat,8.73,11.5,360,10/30/2024,34.5,8.31,2024-10
167,5,2,Olive Oil,Grocery,1.98,2.61,214,6/17/2024,5.22,1.26,2024-06
168,14,3,Juice,Beverages,2.52,3.62,475,9/25/2024,10.86,3.3,2024-09
168,5,1,Olive Oil,Grocery,1.98,2.61,475,9/25/2024,2.61,0.63,2024-09
168,5,3,Olive Oil,Grocery,1.98,2.61,475,9/25/2024,7.83,1.89,2024-09
168,11,2,Coffee,Beverages,0.7,1.06,475,9/25/2024,2.12,0.72,2024-09
169,14,1,Juice,Beverages,2.52,3.62,35,12/28/2024,3.62,1.1,2024-12
169,13,2,Butter,Dairy,8.41,11.82,35,12/28/2024,23.64,6.82,2024-12
170,2,3,Bread,Bakery,9.53,12.6,449,2/14/2024,37.8,9.21,2024-02
171,13,2,Butter,Dairy,8.41,11.82,227,12/10/2024,23.64,6.82,2024-12
171,1,3,Milk,Dairy,4.06,5.17,227,12/10/2024,15.51,3.33,2024-12
171,15,3,Soft Drinks,Beverages,2.23,2.72,227,12/10/2024,8.16,1.47,2024-12
172,9,1,Eggs,Dairy,6.21,8.36,101,6/29/2024,8.36,2.15,2024-06
173,15,3,Soft Drinks,Beverages,2.23,2.72,431,6/18/2024,8.16,1.47,2024-06
174,14,1,Juice,Beverages,2.52,3.62,462,12/21/2024,3.62,1.1,2024-12
174,8,3,Chicken,Meat,8.73,11.5,462,12/21/2024,34.5,8.31,2024-12
175,6,2,Pasta,Grocery,1.98,2.86,131,7/9/2024,5.72,1.76,2024-07
175,3,3,Feta Cheese,Dairy,7.45,10.5,131,7/9/2024,31.5,9.15,2024-07
175,3,2,Feta Cheese,Dairy,7.45,10.5,131,7/9/2024,21,6.1,2024-07
176,15,3,Soft Drinks,Beverages,2.23,2.72,257,6/3/2024,8.16,1.47,2024-06
176,13,1,Butter,Dairy,8.41,11.82,257,6/3/2024,11.82,3.41,2024-06
176,4,2,Yogurt,Dairy,6.19,8.5,257,6/3/2024,17,4.62,2024-06
176,7,3,Rice,Grocery,1.05,1.32,257,6/3/2024,3.96,0.81,2024-06
177,13,2,Butter,Dairy,8.41,11.82,5,7/6/2024,23.64,6.82,2024-07
177,9,1,Eggs,Dairy,6.21,8.36,5,7/6/2024,8.36,2.15,2024-07
177,13,1,Butter,Dairy,8.41,11.82,5,7/6/2024,11.82,3.41,2024-07
177,11,3,Coffee,Beverages,0.7,1.06,5,7/6/2024,3.18,1.08,2024-07
178,14,2,Juice,Beverages,2.52,3.62,218,1/7/2024,7.24,2.2,2024-01
179,10,1,Apples,Fruits,7.23,9.99,255,5/12/2024,9.99,2.76,2024-05
179,11,2,Coffee,Beverages,0.7,1.06,255,5/12/2024,2.12,0.72,2024-05
180,6,2,Pasta,Grocery,1.98,2.86,398,8/22/2024,5.72,1.76,2024-08
181,15,3,Soft Drinks,Beverages,2.23,2.72,359,2/14/2024,8.16,1.47,2024-02
181,4,1,Yogurt,Dairy,6.19,8.5,359,2/14/2024,8.5,2.31,2024-02
181,8,3,Chicken,Meat,8.73,11.5,359,2/14/2024,34.5,8.31,2024-02
181,13,1,Butter,Dairy,8.41,11.82,359,2/14/2024,11.82,3.41,2024-02
181,13,3,Butter,Dairy,8.41,11.82,359,2/14/2024,35.46,10.23,2024-02
182,12,1,Sugar,Grocery,9.71,12.43,283,11/9/2024,12.43,2.72,2024-11
182,2,3,Bread,Bakery,9.53,12.6,283,11/9/2024,37.8,9.21,2024-11
182,15,3,Soft Drinks,Beverages,2.23,2.72,283,11/9/2024,8.16,1.47,2024-11
182,3,2,Feta Cheese,Dairy,7.45,10.5,283,11/9/2024,21,6.1,2024-11
183,11,1,Coffee,Beverages,0.7,1.06,393,9/5/2024,1.06,0.36,2024-09
183,4,3,Yogurt,Dairy,6.19,8.5,393,9/5/2024,25.5,6.93,2024-09
183,14,2,Juice,Beverages,2.52,3.62,393,9/5/2024,7.24,2.2,2024-09
184,14,3,Juice,Beverages,2.52,3.62,207,1/31/2024,10.86,3.3,2024-01
184,12,2,Sugar,Grocery,9.71,12.43,207,1/31/2024,24.86,5.44,2024-01
185,8,2,Chicken,Meat,8.73,11.5,15,1/23/2024,23,5.54,2024-01
185,2,1,Bread,Bakery,9.53,12.6,15,1/23/2024,12.6,3.07,2024-01
185,1,3,Milk,Dairy,4.06,5.17,15,1/23/2024,15.51,3.33,2024-01
185,8,3,Chicken,Meat,8.73,11.5,15,1/23/2024,34.5,8.31,2024-01
185,12,1,Sugar,Grocery,9.71,12.43,15,1/23/2024,12.43,2.72,2024-01
186,8,3,Chicken,Meat,8.73,11.5,346,6/8/2024,34.5,8.31,2024-06
186,10,1,Apples,Fruits,7.23,9.99,346,6/8/2024,9.99,2.76,2024-06
186,12,3,Sugar,Grocery,9.71,12.43,346,6/8/2024,37.29,8.16,2024-06
186,10,1,Apples,Fruits,7.23,9.99,346,6/8/2024,9.99,2.76,2024-06
186,6,3,Pasta,Grocery,1.98,2.86,346,6/8/2024,8.58,2.64,2024-06
187,14,1,Juice,Beverages,2.52,3.62,42,12/28/2024,3.62,1.1,2024-12
187,6,3,Pasta,Grocery,1.98,2.86,42,12/28/2024,8.58,2.64,2024-12
187,7,1,Rice,Grocery,1.05,1.32,42,12/28/2024,1.32,0.27,2024-12
187,14,1,Juice,Beverages,2.52,3.62,42,12/28/2024,3.62,1.1,2024-12
187,5,2,Olive Oil,Grocery,1.98,2.61,42,12/28/2024,5.22,1.26,2024-12
188,6,3,Pasta,Grocery,1.98,2.86,380,6/6/2024,8.58,2.64,2024-06
188,9,1,Eggs,Dairy,6.21,8.36,380,6/6/2024,8.36,2.15,2024-06
188,15,2,Soft Drinks,Beverages,2.23,2.72,380,6/6/2024,5.44,0.98,2024-06
188,7,3,Rice,Grocery,1.05,1.32,380,6/6/2024,3.96,0.81,2024-06
189,15,1,Soft Drinks,Beverages,2.23,2.72,461,2/8/2024,2.72,0.49,2024-02
189,5,1,Olive Oil,Grocery,1.98,2.61,461,2/8/2024,2.61,0.63,2024-02
189,10,1,Apples,Fruits,7.23,9.99,461,2/8/2024,9.99,2.76,2024-02
189,5,2,Olive Oil,Grocery,1.98,2.61,461,2/8/2024,5.22,1.26,2024-02
189,9,3,Eggs,Dairy,6.21,8.36,461,2/8/2024,25.08,6.45,2024-02
190,9,2,Eggs,Dairy,6.21,8.36,179,3/22/2024,16.72,4.3,2024-03
190,11,2,Coffee,Beverages,0.7,1.06,179,3/22/2024,2.12,0.72,2024-03
190,2,3,Bread,Bakery,9.53,12.6,179,3/22/2024,37.8,9.21,2024-03
190,2,3,Bread,Bakery,9.53,12.6,179,3/22/2024,37.8,9.21,2024-03
191,11,1,Coffee,Beverages,0.7,1.06,63,12/21/2024,1.06,0.36,2024-12
191,11,3,Coffee,Beverages,0.7,1.06,63,12/21/2024,3.18,1.08,2024-12
192,11,3,Coffee,Beverages,0.7,1.06,352,9/14/2024,3.18,1.08,2024-09
192,6,1,Pasta,Grocery,1.98,2.86,352,9/14/2024,2.86,0.88,2024-09
192,7,2,Rice,Grocery,1.05,1.32,352,9/14/2024,2.64,0.54,2024-09
192,5,1,Olive Oil,Grocery,1.98,2.61,352,9/14/2024,2.61,0.63,2024-09
193,13,3,Butter,Dairy,8.41,11.82,231,7/24/2024,35.46,10.23,2024-07
194,6,2,Pasta,Grocery,1.98,2.86,241,3/17/2024,5.72,1.76,2024-03
194,12,2,Sugar,Grocery,9.71,12.43,241,3/17/2024,24.86,5.44,2024-03
194,5,1,Olive Oil,Grocery,1.98,2.61,241,3/17/2024,2.61,0.63,2024-03
195,4,1,Yogurt,Dairy,6.19,8.5,52,1/12/2024,8.5,2.31,2024-01
196,4,2,Yogurt,Dairy,6.19,8.5,96,10/21/2024,17,4.62,2024-10
197,15,1,Soft Drinks,Beverages,2.23,2.72,388,8/11/2024,2.72,0.49,2024-08
197,8,1,Chicken,Meat,8.73,11.5,388,8/11/2024,11.5,2.77,2024-08
197,7,1,Rice,Grocery,1.05,1.32,388,8/11/2024,1.32,0.27,2024-08
197,13,2,Butter,Dairy,8.41,11.82,388,8/11/2024,23.64,6.82,2024-08
198,11,3,Coffee,Beverages,0.7,1.06,222,1/13/2024,3.18,1.08,2024-01
198,14,2,Juice,Beverages,2.52,3.62,222,1/13/2024,7.24,2.2,2024-01
198,13,1,Butter,Dairy,8.41,11.82,222,1/13/2024,11.82,3.41,2024-01
199,13,2,Butter,Dairy,8.41,11.82,485,2/15/2024,23.64,6.82,2024-02
199,8,3,Chicken,Meat,8.73,11.5,485,2/15/2024,34.5,8.31,2024-02
199,2,1,Bread,Bakery,9.53,12.6,485,2/15/2024,12.6,3.07,2024-02
199,14,3,Juice,Beverages,2.52,3.62,485,2/15/2024,10.86,3.3,2024-02
199,15,2,Soft Drinks,Beverages,2.23,2.72,485,2/15/2024,5.44,0.98,2024-02
200,6,1,Pasta,Grocery,1.98,2.86,407,6/3/2024,2.86,0.88,2024-06
200,2,2,Bread,Bakery,9.53,12.6,407,6/3/2024,25.2,6.14,2024-06
201,15,1,Soft Drinks,Beverages,2.23,2.72,231,4/22/2024,2.72,0.49,2024-04
201,8,1,Chicken,Meat,8.73,11.5,231,4/22/2024,11.5,2.77,2024-04
201,7,3,Rice,Grocery,1.05,1.32,231,4/22/2024,3.96,0.81,2024-04
202,10,2,Apples,Fruits,7.23,9.99,237,8/20/2024,19.98,5.52,2024-08
202,3,2,Feta Cheese,Dairy,7.45,10.5,237,8/20/2024,21,6.1,2024-08
202,2,1,Bread,Bakery,9.53,12.6,237,8/20/2024,12.6,3.07,2024-08
203,2,3,Bread,Bakery,9.53,12.6,143,1/17/2024,37.8,9.21,2024-01
203,13,1,Butter,Dairy,8.41,11.82,143,1/17/2024,11.82,3.41,2024-01
203,9,3,Eggs,Dairy,6.21,8.36,143,1/17/2024,25.08,6.45,2024-01
